seccion_nro,seccion_name,circuito_nro,circuito_name,establecimiento,cant_mesas,desde,hasta,electores
24,Establecimientos Habilitados:                                     36,359,VILLA DEL TOTORAL,ESC NORM SUP V DEL TOTORAL REP ARGENTINA Y PTE PERON S/N,5,7667,7671,1720
24,Establecimientos Habilitados:                                     36,359,VILLA DEL TOTORAL,IPETYM N° 74 FRAY M ESQUIU S/C S/N,7,7672,7678,2408
25,Establecimientos Habilitados:                                     14,360,CHURQUI CAÑADA,ESC PROV MARIANO MORENO PUBLICA S/N,1,7679,7679,183
25,Establecimientos Habilitados:                                     14,360A,EL RODEO,ESC PROV MIGUEL DE GUEMES EL RODEO,1,7680,7680,217
25,Establecimientos Habilitados:                                     14,360B,LA TOMA,ESCUELA ESTEBAN ECHEVERRIA LA TOMA,1,7681,7681,115
25,Establecimientos Habilitados:                                     14,361,LAS ARRIAS,ESC.J.M.ESTRADA AV.SAN MARTIN,6,7682,7687,1805
25,Establecimientos Habilitados:                                     14,362,EL BAÑADO,ESC PROV 25 DE MAYO EL BAÑADO,1,7688,7688,63
25,Establecimientos Habilitados:                                     14,363,ISLA DE SAN ANTONIO,ESC PROV JOSE MARMOL CAMINO PROVINCIAL S/N,1,7689,7689,69
25,Establecimientos Habilitados:                                     14,364,LA DORMIDA,I.P.E.A. N°15 2A DORMIDA,7,7690,7696,2240
25,Establecimientos Habilitados:                                     14,364,LA DORMIDA,ESC.PROV.F.N.LAPRIDA LA DORMIDA,6,7697,7702,1915
25,Establecimientos Habilitados:                                     14,365,LAS MASITAS,ESC LUIS E JUNCOS(EX NAC 212) LAS MASITAS,1,7703,7703,27
25,Establecimientos Habilitados:                                     14,366,LUCIO V MANSILLA,ESC.MARIA L.ROBLEDO PUBLICA,4,7704,7707,1079
25,Establecimientos Habilitados:                                     14,367,ROSARIO DEL SALADILLO,ESC.PROV.D.F.SARMIENTO JAVIER GARCIA,2,7708,7709,468
25,Establecimientos Habilitados:                                     14,368,SAN JOSE DE LAS SALINAS,ESC.PROV.V.MERCANTE ONCATIVO,2,7710,7711,646
25,Establecimientos Habilitados:                                     14,369,SAN PEDRO NORTE,ESC MANUEL BELGRANO 9 DE JULIO S/N,2,7712,7713,542
25,Establecimientos Habilitados:                                     14,370,SANTA CRUZ,ESC PROV CORNELIO SAAVEDRA PUBLICA S/N,1,7714,7714,138
25,Establecimientos Habilitados:                                     14,370A,LA CAÑADA,ESC PROV MANUEL DORREGO PUBLICA S/N,1,7715,7715,30
25,Establecimientos Habilitados:                                     14,371,TULUMBA,ESC.PROV.OB.O.CORREA CALLE REAL,6,7716,7721,1758
26,Establecimientos Habilitados:                                     16,372,ALTO ALEGRE,ESC.PROV.DR.GARCIA GONZALEZ JULIO A ROCA 115,3,7722,7724,987
26,Establecimientos Habilitados:                                     16,372A,ANA ZUMARAN,ESC PROV JUAN P ESNAOLA ANA ZUMARAN,1,7725,7725,135
26,Establecimientos Habilitados:                                     16,373,BALLESTEROS,ESC PROV GRAL SAN MARTIN PTE PERON- CENTRO 75,10,7726,7735,3406
26,Establecimientos Habilitados:                                     16,374,BALLESTEROS SUD,ESCUELA N°9 BALLESTEROS SUD,2,7736,7737,622
26,Establecimientos Habilitados:                                     16,375,BELL VILLE,ESC.NORMAL F.ALCORTA 25 DE MAYO 135,21,7738,7758,7202
26,Establecimientos Habilitados:                                     16,375,BELL VILLE,ESC F AMEGHINO ENTRE RIOS 457,11,7759,7769,3762
26,Establecimientos Habilitados:                                     16,375,BELL VILLE,ESC.SUPERIOR DE COMERCIO F.MOLINA 69,14,7770,7783,4788
26,Establecimientos Habilitados:                                     16,375,BELL VILLE,ESCUELA A MATTERSON PTE PERON 414,12,7784,7795,4104
26,Establecimientos Habilitados:                                     16,375,BELL VILLE,ESC PONCIANO VIVANCO AMEGHINO 155,16,7796,7811,5472
26,Establecimientos Habilitados:                                     16,375,BELL VILLE,COLEGIO SAN JOSE BV FIGUEROA ALCORTA 40,11,7812,7822,3762
26,Establecimientos Habilitados:                                     16,376,BISMARCK,ESC PROV B ERNARDINO RIVADAVIA RIVADAVIA 360,2,7823,7824,422
26,Establecimientos Habilitados:                                     16,377,BREMEN,ESC PROV ALMAFUERTE PUBLICA S/N,1,7825,7825,192
26,Establecimientos Habilitados:                                     16,378,CANALS,ESC PROV J HERNANDEZ CANALS,10,7826,7835,3432
26,Establecimientos Habilitados:                                     16,378,CANALS,INSTITUTO BELISARIO ROLDAN CANALS,12,7836,7847,4116
26,Establecimientos Habilitados:                                     16,379,CARCANO,ESC.PROV.A.M.ZUMARAN D CARCANO PUBLICA,1,7848,7848,33
26,Establecimientos Habilitados:                                     16,381,CINTRA,ESC DE COM JOSE M.ESTRADA BELGRANO 548,4,7849,7852,1272
26,Establecimientos Habilitados:                                     16,382,CHILIBROSTE,ESC PROV B QUINQUELA MARTIN SANTA FE S/N,2,7853,7854,612
26,Establecimientos Habilitados:                                     16,384,PUEBLO ITALIANO,ESC.PROV.V.LOPEZ Y PLANES BUENOS AIRES 414,5,7855,7859,1580
26,Establecimientos Habilitados:                                     16,385,ESCALANTE,ESC.M.C.G.DE MATOCCIA ITALIA 1.320,4,7860,7863,1361
26,Establecimientos Habilitados:                                     16,386,GOULD,ESC R VERA PEÑALOZA GOULD,2,7864,7865,665
26,Establecimientos Habilitados:                                     16,387,IDIAZABAL,ESC P ALBARRACIN DE SARMIENTO 9 DE JULIO 551,5,7866,7870,1464
26,Establecimientos Habilitados:                                     16,389,LABORDE,INST SUP DE PROFESORADO SAN MARTIN 451,7,7871,7877,2338
26,Establecimientos Habilitados:                                     16,389,LABORDE,ESCUELA PROV DARDO ROCHA LABORDE,8,7878,7885,2667
26,Establecimientos Habilitados:                                     16,390,MONTE LEÑA,ESC.PROV.D.F.SARMIENTO CARDO 146,2,7886,7887,517
26,Establecimientos Habilitados:                                     16,391,MONTE MAIZ,INSTITUTO SAGRADO CORAZON 9 DE JULIO 2.250,13,7888,7900,4438
26,Establecimientos Habilitados:                                     16,391,MONTE MAIZ,ESCUELA JOSE DE SAN MARTIN SAN MARTIN 1.518,6,7901,7906,2046
26,Establecimientos Habilitados:                                     16,392,MORRISON,ESC PROV NIÑAS DE AYOHUMA VICENTE LOPEZ Y PLANES S/N,4,7907,7910,1244
26,Establecimientos Habilitados:                                     16,392,MORRISON,ESC PROV LEOPOLDO LUGONES MORRISON,6,7911,7916,1864
26,Establecimientos Habilitados:                                     16,393,NOETINGER,ESC PROV R E DE SAN MARTIN NOETINGER,5,7917,7921,1685
26,Establecimientos Habilitados:                                     16,393,NOETINGER,ESCUELA LEANDRO N ALEM NOETINGER,8,7922,7929,2692
26,Establecimientos Habilitados:                                     16,394,ORDOÑEZ,ESCUELA AMADEO AUCHTER CALLE 10 N°119,7,7930,7936,2183
26,Establecimientos Habilitados:                                     16,395,PASCANAS,INST GALA ORTIZ FERNANDEZ ESPAÑA 16,5,7937,7941,1523
26,Establecimientos Habilitados:                                     16,395,PASCANAS,ESC MAESTRO J RECALDE PASCANAS,3,7942,7944,912
26,Establecimientos Habilitados:                                     16,396,POSSE,INST DALMACIO VELEZ SARSFIELD BELGRANO 222,11,7945,7955,3718
26,Establecimientos Habilitados:                                     16,396,POSSE,ESC PROV JUANA MANSO DEAN FUNES 346,5,7956,7960,1690
26,Establecimientos Habilitados:                                     16,396,POSSE,INSTITUTO SAN JOSE 9 DE JULIO Y COLON,5,7961,7965,1686
26,Establecimientos Habilitados:                                     16,396A,VILLA LOS PATOS,ESC.PROV.M.SASTRE PUBLICA,1,7966,7966,51
26,Establecimientos Habilitados:                                     16,397,SAN ANTONIO,ESC.PROV.P.PIZZURNO MAESTRO FERNANDEZ 538,5,7967,7971,1422
26,Establecimientos Habilitados:                                     16,397A,CORRAL DEL BAJO,ESCUELA VALENTIN ALSINA CORRAL DEL BAJO,1,7972,7972,61
26,Establecimientos Habilitados:                                     16,400,SAN MARCOS SUD,INST JOSE DE SAN MARTIN SAN MARCOS SUD,4,7973,7976,1301
26,Establecimientos Habilitados:                                     16,400,SAN MARCOS SUD,ESC PROV M BUCHARDO SAN MARCOS SUD,4,7977,7980,1300
26,Establecimientos Habilitados:                                     16,401,SANTA MARIA,ESC PROV PAULA ALBARRACIN PUBLICA S/N,1,7981,7981,197
26,Establecimientos Habilitados:                                     16,402,VIAMONTE,INSTITUTO JUAN B ALBERDI AVELLANEDA 182,5,7982,7986,1542
